TW,基隆市,基隆市,TRUE,0
TW,臺北市,臺北市,TRUE,1
TW,新北市,新北市,TRUE,2
TW,桃園市,桃園市,TRUE,3
TW,新竹市,新竹市,TRUE,4
TW,新竹縣,新竹縣,TRUE,5
TW,苗栗縣,苗栗縣,TRUE,6
TW,臺中市,臺中市,TRUE,7
TW,彰化縣,彰化縣,TRUE,8
TW,南投縣,南投縣,TRUE,9
TW,雲林縣,雲林縣,TRUE,10
TW,嘉義市,嘉義市,TRUE,11
TW,嘉義縣,嘉義縣,TRUE,12
TW,臺南市,臺南市,TRUE,13
TW,高雄市,高雄市,TRUE,14
TW,屏東縣,屏東縣,TRUE,15
TW,臺東縣,臺東縣,TRUE,16
TW,花蓮縣,花蓮縣,TRUE,17
TW,宜蘭縣,宜蘭縣,TRUE,18
TW,澎湖縣,澎湖縣,TRUE,19
TW,金門縣,金門縣,TRUE,20
TW,連江縣,連江縣,TRUE,21
